# S1,S2,S3,S4,Weight
2.180000000000000000e+02,2.600000000000000000e+02,2.610000000000000000e+02,2.740000000000000000e+02,9.813606333372475454e-01
2.330000000000000000e+02,2.610000000000000000e+02,2.740000000000000000e+02,2.750000000000000000e+02,8.558330607354815989e-01
2.180000000000000000e+02,2.190000000000000000e+02,2.330000000000000000e+02,2.610000000000000000e+02,9.517827282638146036e-01
2.180000000000000000e+02,2.320000000000000000e+02,2.330000000000000000e+02,2.740000000000000000e+02,9.999682912179395089e-01
2.180000000000000000e+02,2.330000000000000000e+02,2.610000000000000000e+02,2.740000000000000000e+02,9.675945635140140721e-01
2.190000000000000000e+02,2.200000000000000000e+02,2.330000000000000000e+02,2.610000000000000000e+02,7.917134968645126447e-01
2.200000000000000000e+02,2.330000000000000000e+02,2.340000000000000000e+02,2.760000000000000000e+02,5.189215069118189305e-01
2.330000000000000000e+02,2.610000000000000000e+02,2.750000000000000000e+02,2.760000000000000000e+02,6.372585864172783943e-01
2.200000000000000000e+02,2.610000000000000000e+02,2.620000000000000000e+02,2.760000000000000000e+02,3.589889984860029637e-01
2.200000000000000000e+02,2.330000000000000000e+02,2.610000000000000000e+02,2.760000000000000000e+02,5.922702816620526445e-01
2.200000000000000000e+02,2.620000000000000000e+02,2.630000000000000000e+02,2.760000000000000000e+02,2.052216357297991303e-02
2.350000000000000000e+02,2.630000000000000000e+02,2.760000000000000000e+02,2.770000000000000000e+02,-3.397102782441910884e-01
2.200000000000000000e+02,2.210000000000000000e+02,2.350000000000000000e+02,2.630000000000000000e+02,-1.475595887543997842e-01
2.200000000000000000e+02,2.340000000000000000e+02,2.350000000000000000e+02,2.760000000000000000e+02,1.910452017272600000e-01
2.200000000000000000e+02,2.350000000000000000e+02,2.630000000000000000e+02,2.760000000000000000e+02,-6.622195658035796850e-02
2.210000000000000000e+02,2.220000000000000000e+02,2.350000000000000000e+02,2.630000000000000000e+02,-4.873066945567238739e-01
2.220000000000000000e+02,2.350000000000000000e+02,2.360000000000000000e+02,2.780000000000000000e+02,-7.760135588087903047e-01
2.350000000000000000e+02,2.630000000000000000e+02,2.770000000000000000e+02,2.780000000000000000e+02,-6.445526922982527385e-01
2.220000000000000000e+02,2.630000000000000000e+02,2.640000000000000000e+02,2.780000000000000000e+02,-8.635729709803993126e-01
2.220000000000000000e+02,2.350000000000000000e+02,2.630000000000000000e+02,2.780000000000000000e+02,-7.040629136722277304e-01
2.220000000000000000e+02,2.640000000000000000e+02,2.650000000000000000e+02,2.780000000000000000e+02,-9.859492142259173031e-01
2.370000000000000000e+02,2.650000000000000000e+02,2.780000000000000000e+02,2.790000000000000000e+02,-9.780764243090284138e-01
2.220000000000000000e+02,2.230000000000000000e+02,2.370000000000000000e+02,2.650000000000000000e+02,-9.993117090793798285e-01
2.220000000000000000e+02,2.360000000000000000e+02,2.370000000000000000e+02,2.780000000000000000e+02,-9.502922859635731800e-01
2.220000000000000000e+02,2.370000000000000000e+02,2.650000000000000000e+02,2.780000000000000000e+02,-9.980127555482636303e-01
2.240000000000000000e+02,2.250000000000000000e+02,2.380000000000000000e+02,2.660000000000000000e+02,-9.247750151321648682e-01
2.250000000000000000e+02,2.380000000000000000e+02,2.390000000000000000e+02,2.810000000000000000e+02,-9.702034098656732164e-01
2.380000000000000000e+02,2.660000000000000000e+02,2.800000000000000000e+02,2.810000000000000000e+02,-9.949946980158765886e-01
2.250000000000000000e+02,2.660000000000000000e+02,2.670000000000000000e+02,2.810000000000000000e+02,-9.994510786023323989e-01
2.250000000000000000e+02,2.380000000000000000e+02,2.660000000000000000e+02,2.810000000000000000e+02,-9.910113990982624133e-01
2.250000000000000000e+02,2.670000000000000000e+02,2.680000000000000000e+02,2.810000000000000000e+02,-9.949946980158765886e-01
2.400000000000000000e+02,2.680000000000000000e+02,2.810000000000000000e+02,2.820000000000000000e+02,-9.566261774516161553e-01
2.250000000000000000e+02,2.260000000000000000e+02,2.400000000000000000e+02,2.680000000000000000e+02,-9.849578031188707117e-01
2.250000000000000000e+02,2.390000000000000000e+02,2.400000000000000000e+02,2.810000000000000000e+02,-9.849578031188707117e-01
2.250000000000000000e+02,2.400000000000000000e+02,2.680000000000000000e+02,2.810000000000000000e+02,-9.999937290065045170e-01
2.260000000000000000e+02,2.270000000000000000e+02,2.400000000000000000e+02,2.680000000000000000e+02,-9.993951409637855665e-01
2.270000000000000000e+02,2.400000000000000000e+02,2.410000000000000000e+02,2.830000000000000000e+02,-9.733706097046227468e-01
2.400000000000000000e+02,2.680000000000000000e+02,2.820000000000000000e+02,2.830000000000000000e+02,-9.123493655246016631e-01
2.270000000000000000e+02,2.680000000000000000e+02,2.690000000000000000e+02,2.830000000000000000e+02,-8.852507661210231582e-01
2.270000000000000000e+02,2.400000000000000000e+02,2.680000000000000000e+02,2.830000000000000000e+02,-9.644159805749602521e-01
2.270000000000000000e+02,2.690000000000000000e+02,2.700000000000000000e+02,2.830000000000000000e+02,-7.867051594697478389e-01
2.420000000000000000e+02,2.700000000000000000e+02,2.830000000000000000e+02,2.840000000000000000e+02,-5.775581895979642333e-01
2.270000000000000000e+02,2.280000000000000000e+02,2.420000000000000000e+02,2.700000000000000000e+02,-8.551341385665500727e-01
2.270000000000000000e+02,2.410000000000000000e+02,2.420000000000000000e+02,2.830000000000000000e+02,-9.123493655246013301e-01
2.270000000000000000e+02,2.420000000000000000e+02,2.700000000000000000e+02,2.830000000000000000e+02,-8.025456459380967411e-01
2.280000000000000000e+02,2.290000000000000000e+02,2.420000000000000000e+02,2.700000000000000000e+02,-7.087555782404149074e-01
2.290000000000000000e+02,2.420000000000000000e+02,2.430000000000000000e+02,2.850000000000000000e+02,-4.338886929449125018e-01
2.420000000000000000e+02,2.700000000000000000e+02,2.840000000000000000e+02,2.850000000000000000e+02,-3.840812665008406235e-01
2.290000000000000000e+02,2.700000000000000000e+02,2.710000000000000000e+02,2.850000000000000000e+02,-2.312788064838247060e-01
2.290000000000000000e+02,2.420000000000000000e+02,2.700000000000000000e+02,2.850000000000000000e+02,-4.554251350870374693e-01
2.290000000000000000e+02,2.710000000000000000e+02,2.720000000000000000e+02,2.850000000000000000e+02,2.553603494578997671e-02
2.440000000000000000e+02,2.720000000000000000e+02,2.850000000000000000e+02,2.860000000000000000e+02,3.626748783127186071e-01
2.290000000000000000e+02,2.300000000000000000e+02,2.440000000000000000e+02,2.720000000000000000e+02,2.553603494578997671e-02
2.290000000000000000e+02,2.430000000000000000e+02,2.440000000000000000e+02,2.850000000000000000e+02,-1.797445701206888957e-01
2.290000000000000000e+02,2.440000000000000000e+02,2.720000000000000000e+02,2.850000000000000000e+02,5.398025027274379328e-02
2.300000000000000000e+02,2.310000000000000000e+02,2.440000000000000000e+02,2.720000000000000000e+02,3.172919556362534532e-01
2.310000000000000000e+02,2.440000000000000000e+02,2.450000000000000000e+02,2.870000000000000000e+02,6.439505596097025997e-01
2.440000000000000000e+02,2.720000000000000000e+02,2.860000000000000000e+02,2.870000000000000000e+02,6.081061510845249263e-01
2.310000000000000000e+02,2.720000000000000000e+02,2.730000000000000000e+02,2.870000000000000000e+02,7.711290328295566932e-01
2.310000000000000000e+02,2.440000000000000000e+02,2.720000000000000000e+02,2.870000000000000000e+02,5.919380320070289914e-01
2.310000000000000000e+02,2.730000000000000000e+02,2.740000000000000000e+02,2.870000000000000000e+02,9.271578397460422671e-01
2.460000000000000000e+02,2.740000000000000000e+02,2.870000000000000000e+02,2.880000000000000000e+02,9.999682912179395089e-01
2.310000000000000000e+02,2.320000000000000000e+02,2.460000000000000000e+02,2.740000000000000000e+02,9.556754326535010780e-01
2.310000000000000000e+02,2.450000000000000000e+02,2.460000000000000000e+02,2.870000000000000000e+02,8.486295766040449218e-01
2.310000000000000000e+02,2.460000000000000000e+02,2.740000000000000000e+02,2.870000000000000000e+02,9.500487830315276216e-01
2.320000000000000000e+02,2.330000000000000000e+02,2.460000000000000000e+02,2.740000000000000000e+02,9.994648785122298706e-01
2.330000000000000000e+02,2.460000000000000000e+02,2.470000000000000000e+02,2.890000000000000000e+02,9.095775415271070141e-01
2.460000000000000000e+02,2.740000000000000000e+02,2.880000000000000000e+02,2.890000000000000000e+02,9.517827282638146036e-01
2.330000000000000000e+02,2.740000000000000000e+02,2.750000000000000000e+02,2.890000000000000000e+02,8.355533990946925060e-01
2.330000000000000000e+02,2.460000000000000000e+02,2.740000000000000000e+02,2.890000000000000000e+02,9.447995124272898781e-01
2.330000000000000000e+02,2.750000000000000000e+02,2.760000000000000000e+02,2.890000000000000000e+02,6.086620262280700855e-01
2.480000000000000000e+02,2.760000000000000000e+02,2.890000000000000000e+02,2.900000000000000000e+02,2.588283390414363727e-01
2.330000000000000000e+02,2.340000000000000000e+02,2.480000000000000000e+02,2.760000000000000000e+02,4.878475987815189541e-01
2.330000000000000000e+02,2.470000000000000000e+02,2.480000000000000000e+02,2.890000000000000000e+02,7.184375627832372269e-01
2.330000000000000000e+02,2.480000000000000000e+02,2.760000000000000000e+02,2.890000000000000000e+02,5.323464709946709172e-01
2.340000000000000000e+02,2.350000000000000000e+02,2.480000000000000000e+02,2.760000000000000000e+02,1.569797019576284758e-01
2.350000000000000000e+02,2.480000000000000000e+02,2.490000000000000000e+02,2.910000000000000000e+02,-2.453336741629554285e-01
2.480000000000000000e+02,2.760000000000000000e+02,2.900000000000000000e+02,2.910000000000000000e+02,-8.092117346467726791e-02
2.350000000000000000e+02,2.760000000000000000e+02,2.770000000000000000e+02,2.910000000000000000e+02,-3.702729350015144805e-01
2.350000000000000000e+02,2.480000000000000000e+02,2.760000000000000000e+02,2.910000000000000000e+02,-1.330686789611542076e-01
2.350000000000000000e+02,2.770000000000000000e+02,2.780000000000000000e+02,2.910000000000000000e+02,-6.683535758588354803e-01
2.500000000000000000e+02,2.780000000000000000e+02,2.910000000000000000e+02,2.920000000000000000e+02,-9.059554301394192599e-01
2.350000000000000000e+02,2.360000000000000000e+02,2.500000000000000000e+02,2.780000000000000000e+02,-7.951788500119545411e-01
2.350000000000000000e+02,2.490000000000000000e+02,2.500000000000000000e+02,2.910000000000000000e+02,-5.689077930929468119e-01
2.350000000000000000e+02,2.500000000000000000e+02,2.780000000000000000e+02,2.910000000000000000e+02,-7.470545585204408923e-01
2.360000000000000000e+02,2.370000000000000000e+02,2.500000000000000000e+02,2.780000000000000000e+02,-9.591824502588451873e-01
2.370000000000000000e+02,2.500000000000000000e+02,2.510000000000000000e+02,2.930000000000000000e+02,-9.923492527783555062e-01
2.500000000000000000e+02,2.780000000000000000e+02,2.920000000000000000e+02,2.930000000000000000e+02,-9.968390728212563889e-01
2.370000000000000000e+02,2.780000000000000000e+02,2.790000000000000000e+02,2.930000000000000000e+02,-9.717399459515310145e-01
2.370000000000000000e+02,2.500000000000000000e+02,2.780000000000000000e+02,2.930000000000000000e+02,-9.999891004431616937e-01
2.520000000000000000e+02,2.530000000000000000e+02,2.660000000000000000e+02,2.940000000000000000e+02,-9.566261774516161553e-01
2.530000000000000000e+02,2.660000000000000000e+02,2.670000000000000000e+02,3.090000000000000000e+02,-9.362135079741960020e-01
2.660000000000000000e+02,2.940000000000000000e+02,3.080000000000000000e+02,3.090000000000000000e+02,-7.488163766631502627e-01
2.530000000000000000e+02,2.940000000000000000e+02,2.950000000000000000e+02,3.090000000000000000e+02,-7.488163766631502627e-01
2.530000000000000000e+02,2.660000000000000000e+02,2.940000000000000000e+02,3.090000000000000000e+02,-8.686676984299137594e-01
2.530000000000000000e+02,2.950000000000000000e+02,2.960000000000000000e+02,3.090000000000000000e+02,-7.087555782404149074e-01
2.680000000000000000e+02,2.960000000000000000e+02,3.090000000000000000e+02,3.100000000000000000e+02,-6.229289321713922245e-01
2.530000000000000000e+02,2.540000000000000000e+02,2.680000000000000000e+02,2.960000000000000000e+02,-8.852507661210228251e-01
2.530000000000000000e+02,2.670000000000000000e+02,2.680000000000000000e+02,3.090000000000000000e+02,-9.123493655246016631e-01
2.530000000000000000e+02,2.680000000000000000e+02,2.960000000000000000e+02,3.090000000000000000e+02,-8.025456459380967411e-01
2.540000000000000000e+02,2.550000000000000000e+02,2.680000000000000000e+02,2.960000000000000000e+02,-8.222145745451875376e-01
2.550000000000000000e+02,2.680000000000000000e+02,2.690000000000000000e+02,3.110000000000000000e+02,-7.087555782404149074e-01
2.680000000000000000e+02,2.960000000000000000e+02,3.100000000000000000e+02,3.110000000000000000e+02,-5.308049629801351310e-01
2.550000000000000000e+02,2.960000000000000000e+02,2.970000000000000000e+02,3.110000000000000000e+02,-4.338886929449125018e-01
2.550000000000000000e+02,2.680000000000000000e+02,2.960000000000000000e+02,3.110000000000000000e+02,-6.422953616106654717e-01
2.550000000000000000e+02,2.970000000000000000e+02,2.980000000000000000e+02,3.110000000000000000e+02,-2.826153962601189451e-01
2.700000000000000000e+02,2.980000000000000000e+02,3.110000000000000000e+02,3.120000000000000000e+02,-7.666175770764423192e-02
2.550000000000000000e+02,2.560000000000000000e+02,2.700000000000000000e+02,2.980000000000000000e+02,-4.338886929449125018e-01
2.550000000000000000e+02,2.690000000000000000e+02,2.700000000000000000e+02,3.110000000000000000e+02,-5.775581895979642333e-01
2.550000000000000000e+02,2.700000000000000000e+02,2.980000000000000000e+02,3.110000000000000000e+02,-3.557588121971995698e-01
2.560000000000000000e+02,2.570000000000000000e+02,2.700000000000000000e+02,2.980000000000000000e+02,-2.312788064838247060e-01
2.570000000000000000e+02,2.700000000000000000e+02,2.710000000000000000e+02,3.130000000000000000e+02,2.553603494578997671e-02
2.700000000000000000e+02,2.980000000000000000e+02,3.120000000000000000e+02,3.130000000000000000e+02,1.258482534172318812e-01
2.570000000000000000e+02,2.980000000000000000e+02,2.990000000000000000e+02,3.130000000000000000e+02,3.172919556362534532e-01
2.570000000000000000e+02,2.700000000000000000e+02,2.980000000000000000e+02,3.130000000000000000e+02,5.398025027274290510e-02
2.570000000000000000e+02,2.990000000000000000e+02,3.000000000000000000e+02,3.130000000000000000e+02,5.318554870398144452e-01
2.720000000000000000e+02,3.000000000000000000e+02,3.130000000000000000e+02,3.140000000000000000e+02,7.418354865546961108e-01
2.570000000000000000e+02,2.580000000000000000e+02,2.720000000000000000e+02,3.000000000000000000e+02,4.915536120587502555e-01
2.570000000000000000e+02,2.710000000000000000e+02,2.720000000000000000e+02,3.130000000000000000e+02,2.708281386455921314e-01
2.570000000000000000e+02,2.720000000000000000e+02,3.000000000000000000e+02,3.130000000000000000e+02,5.143963138667936308e-01
2.580000000000000000e+02,2.590000000000000000e+02,2.720000000000000000e+02,3.000000000000000000e+02,7.108530811750145562e-01
2.590000000000000000e+02,2.720000000000000000e+02,2.730000000000000000e+02,3.150000000000000000e+02,8.914705992823032110e-01
2.720000000000000000e+02,3.000000000000000000e+02,3.140000000000000000e+02,3.150000000000000000e+02,8.914705992823032110e-01
2.590000000000000000e+02,3.000000000000000000e+02,3.010000000000000000e+02,3.150000000000000000e+02,9.770595398715067326e-01
2.590000000000000000e+02,2.720000000000000000e+02,3.000000000000000000e+02,3.150000000000000000e+02,8.827088052423023301e-01
2.590000000000000000e+02,3.010000000000000000e+02,3.020000000000000000e+02,3.150000000000000000e+02,9.973230385007540999e-01
2.740000000000000000e+02,3.020000000000000000e+02,3.150000000000000000e+02,3.160000000000000000e+02,9.249835954117360259e-01
2.590000000000000000e+02,2.600000000000000000e+02,2.740000000000000000e+02,3.020000000000000000e+02,9.935712127271305594e-01
2.590000000000000000e+02,2.730000000000000000e+02,2.740000000000000000e+02,3.150000000000000000e+02,9.851010225226771722e-01
2.590000000000000000e+02,2.740000000000000000e+02,3.020000000000000000e+02,3.150000000000000000e+02,9.954088391420975457e-01
2.600000000000000000e+02,2.610000000000000000e+02,2.740000000000000000e+02,3.020000000000000000e+02,9.095775415271070141e-01
2.610000000000000000e+02,2.740000000000000000e+02,2.750000000000000000e+02,3.170000000000000000e+02,7.184375627832372269e-01
2.740000000000000000e+02,3.020000000000000000e+02,3.160000000000000000e+02,3.170000000000000000e+02,7.682441982866863306e-01
2.610000000000000000e+02,3.020000000000000000e+02,3.030000000000000000e+02,3.170000000000000000e+02,5.494464450015301704e-01
2.610000000000000000e+02,2.740000000000000000e+02,3.020000000000000000e+02,3.170000000000000000e+02,7.546128118634671811e-01
2.610000000000000000e+02,3.030000000000000000e+02,3.040000000000000000e+02,3.170000000000000000e+02,2.588283390414346519e-01
2.760000000000000000e+02,3.040000000000000000e+02,3.170000000000000000e+02,3.180000000000000000e+02,-8.092117346467903038e-02
2.610000000000000000e+02,2.620000000000000000e+02,2.760000000000000000e+02,3.040000000000000000e+02,1.569797019576284758e-01
2.610000000000000000e+02,2.750000000000000000e+02,2.760000000000000000e+02,3.170000000000000000e+02,4.562712876991465993e-01
2.610000000000000000e+02,2.760000000000000000e+02,3.040000000000000000e+02,3.170000000000000000e+02,2.059193154165022133e-01
2.620000000000000000e+02,2.630000000000000000e+02,2.760000000000000000e+02,3.040000000000000000e+02,-1.804756356504448600e-01
2.630000000000000000e+02,2.760000000000000000e+02,2.770000000000000000e+02,3.190000000000000000e+02,-5.151340519208049695e-01
2.760000000000000000e+02,3.040000000000000000e+02,3.180000000000000000e+02,3.190000000000000000e+02,-4.003402699540609677e-01
2.630000000000000000e+02,3.040000000000000000e+02,3.050000000000000000e+02,3.190000000000000000e+02,-6.683535758588354803e-01
2.630000000000000000e+02,2.760000000000000000e+02,3.040000000000000000e+02,3.190000000000000000e+02,-4.462653461803862132e-01
2.630000000000000000e+02,3.050000000000000000e+02,3.060000000000000000e+02,3.190000000000000000e+02,-8.785609078277926143e-01
2.780000000000000000e+02,3.060000000000000000e+02,3.190000000000000000e+02,3.200000000000000000e+02,-9.904492174093713075e-01
2.630000000000000000e+02,2.640000000000000000e+02,2.780000000000000000e+02,3.060000000000000000e+02,-9.405227117631268507e-01
2.630000000000000000e+02,2.770000000000000000e+02,2.780000000000000000e+02,3.190000000000000000e+02,-7.760135588087891945e-01
2.630000000000000000e+02,2.780000000000000000e+02,3.060000000000000000e+02,3.190000000000000000e+02,-9.130355018099618469e-01
2.640000000000000000e+02,2.650000000000000000e+02,2.780000000000000000e+02,3.060000000000000000e+02,-9.999675064846208494e-01
2.650000000000000000e+02,2.780000000000000000e+02,2.790000000000000000e+02,3.210000000000000000e+02,-9.287247892988790277e-01
2.780000000000000000e+02,3.060000000000000000e+02,3.200000000000000000e+02,3.210000000000000000e+02,-9.780764243090280807e-01
2.650000000000000000e+02,3.060000000000000000e+02,3.070000000000000000e+02,3.210000000000000000e+02,-8.538863837696739623e-01
2.650000000000000000e+02,2.780000000000000000e+02,3.060000000000000000e+02,3.210000000000000000e+02,-9.602992325250130357e-01
2.660000000000000000e+02,3.080000000000000000e+02,3.090000000000000000e+02,3.220000000000000000e+02,-7.087555782404149074e-01
2.810000000000000000e+02,3.090000000000000000e+02,3.220000000000000000e+02,3.230000000000000000e+02,-6.229289321713922245e-01
2.660000000000000000e+02,2.670000000000000000e+02,2.810000000000000000e+02,3.090000000000000000e+02,-9.123493655246016631e-01
2.660000000000000000e+02,2.800000000000000000e+02,2.810000000000000000e+02,3.220000000000000000e+02,-8.852507661210228251e-01
2.660000000000000000e+02,2.810000000000000000e+02,3.090000000000000000e+02,3.220000000000000000e+02,-8.025456459380967411e-01
2.670000000000000000e+02,2.680000000000000000e+02,2.810000000000000000e+02,3.090000000000000000e+02,-8.852507661210228251e-01
2.680000000000000000e+02,2.810000000000000000e+02,2.820000000000000000e+02,3.240000000000000000e+02,-7.867051594697478389e-01
2.810000000000000000e+02,3.090000000000000000e+02,3.230000000000000000e+02,3.240000000000000000e+02,-5.775581895979635672e-01
2.680000000000000000e+02,3.090000000000000000e+02,3.100000000000000000e+02,3.240000000000000000e+02,-5.775581895979635672e-01
2.680000000000000000e+02,2.810000000000000000e+02,3.090000000000000000e+02,3.240000000000000000e+02,-7.265362913823555369e-01
2.680000000000000000e+02,3.100000000000000000e+02,3.110000000000000000e+02,3.240000000000000000e+02,-4.828549612312904582e-01
2.830000000000000000e+02,3.110000000000000000e+02,3.240000000000000000e+02,3.250000000000000000e+02,-2.826153962601189451e-01
2.680000000000000000e+02,2.690000000000000000e+02,2.830000000000000000e+02,3.110000000000000000e+02,-6.667265167425784345e-01
2.680000000000000000e+02,2.820000000000000000e+02,2.830000000000000000e+02,3.240000000000000000e+02,-7.087555782404149074e-01
2.680000000000000000e+02,2.830000000000000000e+02,3.110000000000000000e+02,3.240000000000000000e+02,-5.514175911504297645e-01
2.690000000000000000e+02,2.700000000000000000e+02,2.830000000000000000e+02,3.110000000000000000e+02,-5.308049629801357971e-01
2.700000000000000000e+02,2.830000000000000000e+02,2.840000000000000000e+02,3.260000000000000000e+02,-2.826153962601189451e-01
2.830000000000000000e+02,3.110000000000000000e+02,3.250000000000000000e+02,3.260000000000000000e+02,-1.281588390030918290e-01
2.700000000000000000e+02,3.110000000000000000e+02,3.120000000000000000e+02,3.260000000000000000e+02,-2.538744039565476313e-02
2.700000000000000000e+02,2.830000000000000000e+02,3.110000000000000000e+02,3.260000000000000000e+02,-2.537717163322859570e-01
2.700000000000000000e+02,3.120000000000000000e+02,3.130000000000000000e+02,3.260000000000000000e+02,1.750108592265911811e-01
2.850000000000000000e+02,3.130000000000000000e+02,3.260000000000000000e+02,3.270000000000000000e+02,4.498786922507000408e-01
2.700000000000000000e+02,2.710000000000000000e+02,2.850000000000000000e+02,3.130000000000000000e+02,7.598661638009605868e-02
2.700000000000000000e+02,2.840000000000000000e+02,2.850000000000000000e+02,3.260000000000000000e+02,-7.666175770764423192e-02
2.700000000000000000e+02,2.850000000000000000e+02,3.130000000000000000e+02,3.260000000000000000e+02,1.535950444533622228e-01
2.710000000000000000e+02,2.720000000000000000e+02,2.850000000000000000e+02,3.130000000000000000e+02,3.172919556362534532e-01
2.720000000000000000e+02,2.850000000000000000e+02,2.860000000000000000e+02,3.280000000000000000e+02,6.081061510845249263e-01
2.850000000000000000e+02,3.130000000000000000e+02,3.270000000000000000e+02,3.280000000000000000e+02,6.439505596097025997e-01
2.720000000000000000e+02,3.130000000000000000e+02,3.140000000000000000e+02,3.280000000000000000e+02,7.711290328295566932e-01
2.720000000000000000e+02,2.850000000000000000e+02,3.130000000000000000e+02,3.280000000000000000e+02,5.919380320070289914e-01
2.720000000000000000e+02,3.140000000000000000e+02,3.150000000000000000e+02,3.280000000000000000e+02,9.102107031892540112e-01
2.870000000000000000e+02,3.150000000000000000e+02,3.280000000000000000e+02,3.290000000000000000e+02,9.959561426052144784e-01
2.720000000000000000e+02,2.730000000000000000e+02,2.870000000000000000e+02,3.150000000000000000e+02,9.102107031892540112e-01
2.720000000000000000e+02,2.860000000000000000e+02,2.870000000000000000e+02,3.280000000000000000e+02,7.987069432574860350e-01
2.720000000000000000e+02,2.870000000000000000e+02,3.150000000000000000e+02,3.280000000000000000e+02,9.199641793997948014e-01
2.730000000000000000e+02,2.740000000000000000e+02,2.870000000000000000e+02,3.150000000000000000e+02,9.913941282429391544e-01
2.740000000000000000e+02,2.870000000000000000e+02,2.880000000000000000e+02,3.300000000000000000e+02,9.729676874317996216e-01
2.870000000000000000e+02,3.150000000000000000e+02,3.290000000000000000e+02,3.300000000000000000e+02,9.813606333372475454e-01
2.740000000000000000e+02,3.150000000000000000e+02,3.160000000000000000e+02,3.300000000000000000e+02,9.095775415271063480e-01
2.740000000000000000e+02,2.870000000000000000e+02,3.150000000000000000e+02,3.300000000000000000e+02,9.845585341833075210e-01
2.740000000000000000e+02,3.160000000000000000e+02,3.170000000000000000e+02,3.300000000000000000e+02,7.438033889672286403e-01
2.890000000000000000e+02,3.170000000000000000e+02,3.300000000000000000e+02,3.310000000000000000e+02,4.562712876991465993e-01
2.740000000000000000e+02,2.750000000000000000e+02,2.890000000000000000e+02,3.170000000000000000e+02,6.921934864921442943e-01
2.740000000000000000e+02,2.880000000000000000e+02,2.890000000000000000e+02,3.300000000000000000e+02,8.558330607354815989e-01
2.740000000000000000e+02,2.890000000000000000e+02,3.170000000000000000e+02,3.300000000000000000e+02,7.037803295790425739e-01
2.750000000000000000e+02,2.760000000000000000e+02,2.890000000000000000e+02,3.170000000000000000e+02,4.242388535747276257e-01
2.760000000000000000e+02,2.890000000000000000e+02,2.900000000000000000e+02,3.320000000000000000e+02,5.458539746631567435e-02
2.890000000000000000e+02,3.170000000000000000e+02,3.310000000000000000e+02,3.320000000000000000e+02,1.569797019576284758e-01
2.760000000000000000e+02,3.170000000000000000e+02,3.180000000000000000e+02,3.320000000000000000e+02,-1.143632825177604423e-01
2.760000000000000000e+02,2.890000000000000000e+02,3.170000000000000000e+02,3.320000000000000000e+02,1.377887762851105480e-01
2.760000000000000000e+02,3.180000000000000000e+02,3.190000000000000000e+02,3.320000000000000000e+02,-4.298854234667243701e-01
2.910000000000000000e+02,3.190000000000000000e+02,3.320000000000000000e+02,3.330000000000000000e+02,-7.352772552454422961e-01
2.760000000000000000e+02,2.770000000000000000e+02,2.910000000000000000e+02,3.190000000000000000e+02,-5.423417128429154355e-01
2.760000000000000000e+02,2.900000000000000000e+02,2.910000000000000000e+02,3.320000000000000000e+02,-2.772113453624010515e-01
2.760000000000000000e+02,2.910000000000000000e+02,3.190000000000000000e+02,3.320000000000000000e+02,-5.030345085764184043e-01
2.770000000000000000e+02,2.780000000000000000e+02,2.910000000000000000e+02,3.190000000000000000e+02,-7.951788500119545411e-01
2.780000000000000000e+02,2.910000000000000000e+02,2.920000000000000000e+02,3.340000000000000000e+02,-9.671926283856934203e-01
2.910000000000000000e+02,3.190000000000000000e+02,3.330000000000000000e+02,3.340000000000000000e+02,-9.183516700234369834e-01
2.780000000000000000e+02,3.190000000000000000e+02,3.200000000000000000e+02,3.340000000000000000e+02,-9.940778646944056218e-01
2.780000000000000000e+02,2.910000000000000000e+02,3.190000000000000000e+02,3.340000000000000000e+02,-9.359723131033358401e-01
2.780000000000000000e+02,3.200000000000000000e+02,3.210000000000000000e+02,3.340000000000000000e+02,-9.717399459515306814e-01
2.930000000000000000e+02,3.210000000000000000e+02,3.340000000000000000e+02,3.350000000000000000e+02,-8.078748833476313562e-01
2.780000000000000000e+02,2.790000000000000000e+02,2.930000000000000000e+02,3.210000000000000000e+02,-9.179424137999833144e-01
2.780000000000000000e+02,2.920000000000000000e+02,2.930000000000000000e+02,3.340000000000000000e+02,-9.954944758581323327e-01
2.780000000000000000e+02,2.930000000000000000e+02,3.210000000000000000e+02,3.340000000000000000e+02,-9.429787008687915417e-01
